application_id,fraud_type,difficulty_level,generated_signal_score
APP-C30AD827BFEE,legitimate_clean,easy,0.069
APP-F5BA07FD0319,legitimate_clean,easy,0.032
APP-A58FDE46377B,legitimate_noisy,hard,0.074
APP-54EDE32AE204,legitimate_clean,medium,0.056
APP-B8C75F22ADC9,legitimate_clean,hard,0.062
APP-28AF68B5BAD2,legitimate_clean,easy,0.0
APP-27BDA7E7E335,legitimate_clean,easy,0.055
APP-A5CF64AD62DC,legitimate_clean,easy,0.0
APP-38FD2E89C28D,legitimate_clean,medium,0.044
APP-365C14CEA334,legitimate_clean,medium,0.029
APP-A8594FFF733C,legitimate_clean,easy,0.0
APP-48F2449E859E,legitimate_clean,medium,0.037
APP-0F050FE91D6C,legitimate_clean,easy,0.049
APP-248AECABC644,legitimate_clean,easy,0.155
APP-6812F161A47C,synthetic_identity,medium,0.578
APP-31CF145927BD,coordinated_attack,medium,0.817
APP-4208435F893D,legitimate_clean,easy,0.0
APP-954D4E32B457,legitimate_clean,medium,0.012
APP-E962F1588D28,legitimate_clean,easy,0.049
APP-DFF429984DD5,legitimate_clean,easy,0.086
APP-0A562B2A69BF,legitimate_clean,easy,0.045
APP-53451EC7D0FA,legitimate_clean,easy,0.164
APP-DEFE5E775477,legitimate_clean,medium,0.114
APP-C061A740075C,legitimate_noisy,medium,0.251
APP-242DC5BB0E54,legitimate_noisy,hard,0.318
APP-DC0873FCB52B,legitimate_clean,easy,0.083
APP-F3271D7138B7,legitimate_noisy,easy,0.071
APP-C09793FC5E1F,legitimate_noisy,medium,0.247
APP-D2318EACC3C3,legitimate_noisy,easy,0.088
APP-62DAEEB1529C,legitimate_clean,easy,0.042
APP-EF372C0412CF,legitimate_clean,easy,0.0
APP-ABFBD56A0BAC,legitimate_clean,easy,0.023
APP-5163E46A66FD,legitimate_clean,medium,0.032
APP-1C2959687DC7,legitimate_clean,easy,0.024
APP-6C651914BF77,coordinated_attack,hard,0.662
APP-E9685BBC1078,legitimate_clean,easy,0.052
APP-6E8D8865D37F,legitimate_clean,easy,0.061
APP-F633EB0FCCC1,true_name_fraud,medium,0.237
APP-DF5DCC8DE572,legitimate_clean,medium,0.0
APP-B1E16F1CB6AE,true_name_fraud,hard,0.074
APP-2D5B6AA146A1,legitimate_clean,medium,0.023
APP-F926242B1728,legitimate_clean,easy,0.011
APP-CD5E5D30C11B,legitimate_clean,easy,0.022
APP-32E22091889A,legitimate_clean,easy,0.144
APP-71B8147EB474,coordinated_attack,medium,0.831
APP-B206334F766A,legitimate_clean,easy,0.091
APP-8022F69AC599,legitimate_clean,easy,0.194
APP-515B97B71C90,legitimate_clean,easy,0.006
APP-C798D1D7E651,legitimate_clean,easy,0.03
APP-4B914C50DA42,legitimate_noisy,medium,0.321
APP-A111F1F8AC49,legitimate_noisy,medium,0.216
APP-46C07EA09F5D,legitimate_clean,easy,0.04
APP-0C30364043D6,legitimate_clean,medium,0.094
APP-A09044EEF6E3,legitimate_clean,easy,0.074
APP-1ED1D80CE468,legitimate_clean,medium,0.125
APP-0A5A2F16FFDF,legitimate_clean,easy,0.056
APP-EDA8F7921C61,legitimate_noisy,medium,0.231
APP-0D01091C720B,legitimate_clean,easy,0.0
APP-7AA0B00F4D13,legitimate_clean,easy,0.048
APP-4E9014AB1A99,legitimate_clean,easy,0.185
APP-135EAD89B864,legitimate_clean,easy,0.157
APP-593883DC0120,legitimate_clean,hard,0.065
APP-2AAF27D0FB28,legitimate_clean,medium,0.0
APP-8BA1695C316E,legitimate_clean,easy,0.082
APP-FAE13D3320F2,legitimate_noisy,hard,0.404
APP-E1678DFFD104,legitimate_clean,medium,0.063
APP-B721DDC5BD71,legitimate_clean,easy,0.107
APP-BCB8F1CEEA2A,legitimate_clean,easy,0.005
APP-1A7919FC4F52,legitimate_clean,easy,0.037
APP-CB1B79AECD39,legitimate_clean,easy,0.156
APP-667319F21723,legitimate_clean,medium,0.08
APP-9D160D9D9FA5,legitimate_clean,easy,0.039
APP-2F0A005B3A30,synthetic_identity,medium,0.776
APP-CD549E0477F9,legitimate_clean,easy,0.061
APP-48A4FBA8E94C,legitimate_noisy,medium,0.363
APP-137922CAFA4F,legitimate_clean,easy,0.0
APP-7BE2D5E3C8DB,true_name_fraud,hard,0.0
APP-C0E0D5060DA6,legitimate_clean,hard,0.0
APP-DFEE1504143E,legitimate_clean,easy,0.012
APP-2F3692FF3FF0,legitimate_clean,medium,0.109
APP-2FDD127807E3,legitimate_clean,easy,0.003
APP-6DEAE68F875F,legitimate_clean,medium,0.149
APP-E693685F2FCC,legitimate_noisy,hard,0.129
APP-9E612EEA3538,legitimate_clean,easy,0.045
APP-48374213B360,synthetic_identity,medium,0.529
APP-2F32AB0DE452,legitimate_clean,easy,0.044
APP-5C1CCFC847BF,legitimate_noisy,medium,0.226
APP-6C7AE3B0A196,legitimate_clean,easy,0.002
APP-CA04B4D2DC0D,legitimate_noisy,hard,0.143
APP-D1FCD2D29EF5,legitimate_noisy,medium,0.273
APP-25823FEFF0AD,legitimate_clean,medium,0.024
APP-6DD10E6591C9,legitimate_clean,medium,0.143
APP-D17E8853DFA4,legitimate_clean,easy,0.0
APP-FD177CF1EEED,legitimate_clean,easy,0.04
APP-DCE02845BC7D,legitimate_clean,easy,0.084
APP-36C6C04B2FD4,legitimate_clean,easy,0.194
APP-AB9EEE81FDAB,legitimate_noisy,medium,0.13
APP-3C812061381A,legitimate_clean,easy,0.101
APP-C1F87DF46864,legitimate_noisy,medium,0.208
APP-42EAE824175C,legitimate_clean,easy,0.058
APP-32AD63A9D5A7,legitimate_clean,easy,0.194
APP-D368B0088200,legitimate_clean,easy,0.0
APP-0E979147D6D1,legitimate_clean,easy,0.076
APP-1C9AA94EABA1,legitimate_noisy,medium,0.138
APP-8FF4350276C7,legitimate_clean,medium,0.0
APP-9F1A6A9BEE9D,legitimate_noisy,medium,0.368
APP-C0B249664E77,synthetic_identity,medium,0.545
APP-270DDDA3C518,legitimate_clean,easy,0.038
APP-CCA5D0702C9D,legitimate_clean,easy,0.062
APP-1CA988E79A66,legitimate_clean,easy,0.049
APP-8F2AE7562CAB,legitimate_clean,medium,0.12
APP-E84F291082DC,legitimate_clean,easy,0.097
APP-39ADDDD4C45A,legitimate_clean,easy,0.091
APP-A3F9AB067423,legitimate_clean,easy,0.076
APP-D12B06FB83B4,legitimate_clean,easy,0.158
APP-AE8C40CD78B7,legitimate_clean,easy,0.021
APP-B4ECE0D7D891,synthetic_identity,medium,0.641
APP-C17A651923B1,legitimate_clean,easy,0.105
APP-BC4F633BE666,legitimate_clean,medium,0.02
APP-A323BA31B6A4,synthetic_identity,hard,0.435
APP-4965FB94BD02,legitimate_noisy,hard,0.213
APP-6EF4C7204A8E,legitimate_clean,easy,0.108
APP-501D27050225,legitimate_clean,easy,0.032
APP-68A8A8CAA557,legitimate_noisy,medium,0.203
APP-C747B866663D,legitimate_clean,easy,0.009
APP-33AB54E56E55,legitimate_noisy,medium,0.226
APP-807888472710,true_name_fraud,medium,0.259
APP-A3D775E33601,legitimate_clean,easy,0.005
APP-C98ABEC257BF,legitimate_clean,easy,0.053
APP-84B6724D9296,legitimate_clean,easy,0.146
APP-912FDBE4525B,synthetic_identity,hard,0.653
APP-AA01FE954B1D,legitimate_clean,easy,0.106
APP-09C2A720E71D,legitimate_clean,easy,0.076
APP-86C1EF0128F7,legitimate_clean,medium,0.138
APP-867169DCA363,legitimate_clean,easy,0.027
APP-893161CAF538,legitimate_clean,easy,0.224
APP-7A6D2925561E,legitimate_clean,hard,0.0
APP-3F0FB4FAF486,legitimate_noisy,hard,0.24
APP-4B2C7551E371,legitimate_clean,easy,0.0
APP-FEF343A44077,legitimate_clean,easy,0.116
APP-256E4238EC44,legitimate_clean,easy,0.0
APP-BAFB623D3927,legitimate_clean,easy,0.163
APP-19E2C78E1405,legitimate_clean,easy,0.051
APP-0113CB5CE9F4,legitimate_clean,medium,0.0
APP-067E25105EC0,legitimate_clean,medium,0.022
APP-3D596CE0F109,legitimate_noisy,hard,0.317
APP-FC86CF654216,legitimate_clean,medium,0.014
APP-58C20FFAE5EB,legitimate_clean,medium,0.076
APP-EB7DC9BA65D3,legitimate_clean,easy,0.034
APP-C3FFC6BC9D4B,legitimate_clean,medium,0.0
APP-A7CFE3654549,legitimate_clean,easy,0.051
APP-B4D1D6F8528C,legitimate_clean,easy,0.039
APP-E7B296D0532B,legitimate_clean,medium,0.105
APP-24F47B19DBC3,legitimate_noisy,hard,0.187
APP-05C7023F04F0,legitimate_clean,medium,0.097
APP-B33FB0D9F0D0,legitimate_clean,medium,0.101
APP-B45104C22053,legitimate_clean,easy,0.043
APP-9A0D8D29F0D3,legitimate_clean,medium,0.0
APP-A2D1CB4489BC,coordinated_attack,hard,0.654
APP-BE1F0097C140,legitimate_clean,easy,0.085
APP-C8DA2892A594,legitimate_clean,easy,0.0
APP-9D31BD7178A3,legitimate_clean,easy,0.108
APP-34D6737A3E9F,legitimate_clean,easy,0.0
APP-35915E24C86A,legitimate_clean,easy,0.15
APP-BB81F92A19E7,legitimate_clean,easy,0.049
APP-AD46F9307593,legitimate_noisy,medium,0.133
APP-1D9C0D21AB87,legitimate_clean,easy,0.007
APP-D386A6555492,legitimate_clean,easy,0.132
APP-92AD1F0F6434,legitimate_noisy,medium,0.237
APP-781153A04C8A,legitimate_noisy,hard,0.195
APP-E54BEB1CC07B,legitimate_clean,easy,0.007
APP-619C4226EB2B,legitimate_noisy,medium,0.222
APP-7ABD4BF5FEA3,legitimate_clean,easy,0.092
APP-17210C5C0D1B,legitimate_clean,easy,0.0
APP-34BE489492D1,legitimate_clean,medium,0.0
APP-06B1BE3FFA37,legitimate_clean,easy,0.051
APP-F9733F0770CC,legitimate_clean,medium,0.006
APP-ECE2DFBFC97C,legitimate_clean,easy,0.147
APP-C81669D3CF9C,legitimate_clean,medium,0.04
APP-808AB08D201E,coordinated_attack,medium,0.782
APP-E7632170EABF,legitimate_clean,medium,0.125
APP-341029CC9262,legitimate_clean,hard,0.077
APP-0D360D712F62,legitimate_noisy,hard,0.212
APP-752E4EAB3113,legitimate_clean,hard,0.047
APP-493EE412F226,legitimate_clean,easy,0.0
APP-83346D98EC47,legitimate_clean,easy,0.0
APP-3AA3253BF236,legitimate_clean,easy,0.0
APP-8391CBAC925A,true_name_fraud,hard,0.253
APP-0ECCA8882444,legitimate_clean,easy,0.0
APP-0DF6F4B5C6C6,legitimate_clean,hard,0.025
APP-48BD7740EA6E,legitimate_noisy,easy,0.05
APP-E26BDB2518DA,legitimate_clean,easy,0.064
APP-EEC7B0F2701C,legitimate_clean,easy,0.041
APP-2017619A18D4,legitimate_clean,medium,0.181
APP-736FC3CF399F,legitimate_clean,medium,0.06
APP-CB31C41DF0AC,legitimate_clean,medium,0.082
APP-0BC9B77A272E,legitimate_clean,medium,0.0
APP-F9D3EC168797,legitimate_clean,easy,0.0
APP-4D5E681411C4,legitimate_noisy,easy,0.126
APP-7C9B0A6442D4,legitimate_clean,easy,0.028
APP-7564C3F9E700,legitimate_clean,easy,0.047
APP-3F80558DF116,legitimate_noisy,easy,0.284
APP-46694903FEBC,legitimate_noisy,medium,0.217
APP-E24A73638B85,true_name_fraud,hard,0.331
APP-4390ADD9C626,legitimate_noisy,easy,0.121
APP-53CB7D83AE5D,legitimate_noisy,medium,0.324
APP-1AB0D9F7E171,true_name_fraud,medium,0.415
APP-A5E5263DB304,legitimate_noisy,medium,0.178
APP-626C8EEE683D,legitimate_noisy,medium,0.122
APP-01087F6FAB7D,legitimate_clean,easy,0.006
APP-4D795516A258,legitimate_noisy,medium,0.151
APP-C83D6AA06968,legitimate_clean,easy,0.03
APP-76A9D24608A7,synthetic_identity,hard,0.667
APP-EEA94B0417B5,legitimate_clean,easy,0.015
APP-DE9A1C068C97,legitimate_clean,easy,0.058
APP-22792A0630A2,legitimate_clean,easy,0.116
APP-CE4CDAC813ED,legitimate_clean,easy,0.156
APP-995AF60D7E51,legitimate_clean,easy,0.0
APP-B57C8F1F336A,legitimate_noisy,easy,0.277
APP-5E2CC8777CD2,legitimate_clean,medium,0.016
APP-6188398B69B3,legitimate_noisy,medium,0.291
APP-175C4C7790E8,legitimate_clean,medium,0.066
APP-EA0AF382A7C5,legitimate_clean,medium,0.036
APP-46549550A4FC,legitimate_noisy,medium,0.083
APP-A985BCB9B319,legitimate_clean,easy,0.078
APP-0164686F46FF,legitimate_clean,easy,0.0
APP-36575D8BF52E,legitimate_clean,easy,0.0
APP-BD1A53368434,legitimate_clean,easy,0.02
APP-F103638FCEBC,legitimate_noisy,medium,0.332
APP-A79EB1AB1A9E,legitimate_clean,hard,0.006
APP-17FD3D8D0E9E,legitimate_noisy,medium,0.236
APP-D4472C0C0DBB,legitimate_clean,easy,0.062
APP-D3147225C605,coordinated_attack,medium,0.847
APP-FFEBDC826F7E,legitimate_noisy,medium,0.121
APP-EF5CAF4FBCAF,legitimate_clean,easy,0.078
APP-B7FBE41329F7,synthetic_identity,medium,0.543
APP-6884471E7C9A,legitimate_clean,easy,0.0
APP-21FB7546A972,legitimate_clean,medium,0.09
APP-A6B0181F25A7,synthetic_identity,easy,0.724
APP-EEC04B054AE5,legitimate_noisy,medium,0.214
APP-9D72818BB446,legitimate_clean,easy,0.008
APP-0D8E66BD1D64,legitimate_noisy,hard,0.041
APP-A503332557AA,synthetic_identity,medium,0.77
APP-2F5DA9073D63,legitimate_noisy,easy,0.199
APP-FFF54C61431A,legitimate_clean,easy,0.021
APP-E382A7B844F3,legitimate_clean,medium,0.057
APP-4DC6FE3AB7FF,legitimate_clean,easy,0.127
APP-AE7EEEE99EA8,coordinated_attack,easy,0.936
APP-D2D4BD2859A0,legitimate_clean,easy,0.03
APP-EB9C62194143,legitimate_clean,medium,0.05
APP-3EAAA1B14E52,legitimate_clean,easy,0.094
APP-B37DAE334FA9,legitimate_clean,medium,0.029
APP-F53AF34D609F,legitimate_clean,medium,0.037
APP-0BE5DA46790B,legitimate_clean,easy,0.085
APP-98AB3D4EC74C,legitimate_clean,medium,0.063
APP-5D20D891399B,legitimate_noisy,medium,0.12
APP-0E1C7468A4EA,legitimate_clean,easy,0.0
APP-4CD8FE63AE4F,legitimate_clean,medium,0.142
APP-4CBE00F3656A,synthetic_identity,medium,0.755
APP-9EC4BF2D35E1,legitimate_clean,medium,0.036
APP-758BD5C7E024,legitimate_noisy,medium,0.063
APP-F153352F6113,legitimate_clean,easy,0.039
APP-53A7AAD76B2A,legitimate_clean,easy,0.12
APP-7F0FD3C4CFFF,legitimate_noisy,medium,0.299
APP-50708B86BFE2,synthetic_identity,easy,0.955
APP-0D5C8AB31392,legitimate_noisy,hard,0.151
APP-5B5E5FF9F89C,legitimate_clean,easy,0.138
APP-1CCD94C29FD3,legitimate_clean,medium,0.004
APP-0EF1CCFF13D5,legitimate_clean,easy,0.0
APP-570BE05CEC73,legitimate_clean,medium,0.0
APP-E7B6929C4AAE,legitimate_clean,easy,0.021
APP-48DF8D511FC0,legitimate_clean,easy,0.012
APP-F7A2F313DC79,legitimate_noisy,medium,0.203
APP-2EBBB71E6F08,legitimate_clean,easy,0.014
APP-ECF6CB43FD12,legitimate_clean,medium,0.027
APP-818AB7B60C7E,legitimate_clean,easy,0.0
APP-F36456099F14,legitimate_clean,medium,0.079
APP-B61E5B6AC38C,legitimate_noisy,medium,0.063
APP-E146E2ADA1C0,legitimate_noisy,medium,0.217
APP-B1EDC87C37EC,legitimate_clean,hard,0.024
APP-B36F380040C4,legitimate_clean,easy,0.01
APP-8FA11EB39795,legitimate_clean,medium,0.008
APP-2CA81B0ACA4A,legitimate_clean,easy,0.033
APP-EB83AB9F5E8D,legitimate_noisy,easy,0.156
APP-06A52C152755,synthetic_identity,medium,0.429
APP-010E49159236,legitimate_clean,medium,0.001
APP-236C8DE8939A,legitimate_clean,easy,0.003
APP-35C05996507B,legitimate_clean,easy,0.0
APP-FE4B3F180846,legitimate_noisy,hard,0.17
APP-7CBF13096A65,legitimate_clean,easy,0.013
APP-93036AC5EE42,legitimate_clean,hard,0.025
APP-A60D80857DF8,legitimate_clean,easy,0.0
APP-369F40760F35,legitimate_clean,medium,0.026
APP-F348D0C02082,legitimate_clean,easy,0.148
APP-CF4A126939BB,legitimate_clean,medium,0.01
APP-8C0ACA2693AC,true_name_fraud,hard,0.319
APP-712A14743641,legitimate_clean,easy,0.133
APP-88A399A008D1,legitimate_clean,medium,0.026
APP-4C4A47C517FC,legitimate_clean,easy,0.037
APP-85126ABADE59,legitimate_clean,easy,0.043
APP-128D2FDEA16E,legitimate_clean,easy,0.047
APP-9D1A1905C399,legitimate_clean,easy,0.084
APP-A745A2C18064,legitimate_clean,hard,0.097
APP-D370A8C087FD,true_name_fraud,easy,0.479
APP-A2B6A2E1E6E6,legitimate_clean,hard,0.099
APP-D26BAD877452,legitimate_clean,easy,0.006
APP-6941DB223412,legitimate_clean,easy,0.042
APP-0746BD6699DF,legitimate_clean,medium,0.033
APP-E37A10376403,true_name_fraud,easy,0.593
APP-746D4FFB2685,legitimate_noisy,medium,0.226
APP-8FC0377362D0,legitimate_clean,hard,0.032
APP-7B79099A45F0,legitimate_clean,easy,0.034
APP-167BAA1B6E16,legitimate_clean,easy,0.018
APP-9BA56A56D043,legitimate_noisy,medium,0.189
APP-2B322A29F4E0,synthetic_identity,hard,0.538
APP-FA0021C119D1,legitimate_noisy,medium,0.009
APP-A86A3B95C6C3,legitimate_clean,easy,0.022
APP-9748EB328AF6,legitimate_clean,easy,0.101
APP-F38251EA38C1,legitimate_noisy,hard,0.269
APP-7053F065918C,legitimate_clean,easy,0.084
APP-320C54BEC9ED,true_name_fraud,medium,0.357
APP-275322EC8572,legitimate_clean,medium,0.0
APP-E3FF2AB7B3E0,legitimate_clean,hard,0.144
APP-9FCE591FFA3E,legitimate_clean,easy,0.002
APP-099745F7DA00,legitimate_clean,easy,0.0
APP-E7144F11229C,legitimate_noisy,medium,0.027
APP-4FC7F6339CB9,synthetic_identity,medium,0.531
APP-42D65485AAA7,legitimate_clean,easy,0.0
APP-CB651AEA8345,coordinated_attack,hard,0.699
APP-EF0401089787,legitimate_clean,medium,0.009
APP-E2AA07076156,legitimate_clean,medium,0.093
APP-E0EB10BB2C61,legitimate_clean,easy,0.001
APP-F5782A3664C6,legitimate_clean,easy,0.034
APP-3265471B83BA,synthetic_identity,hard,0.327
APP-39D42A4EADD4,legitimate_noisy,hard,0.128
APP-1F3149781F2A,legitimate_clean,easy,0.019
APP-33DB37813B2E,legitimate_clean,easy,0.037
APP-0F3ACF7D0663,legitimate_clean,easy,0.0
APP-294056B7F71F,legitimate_noisy,medium,0.174
APP-39AF5BA79710,legitimate_clean,easy,0.111
APP-418C622901B9,legitimate_clean,medium,0.017
APP-798AFD4A500E,legitimate_clean,easy,0.067
APP-EECA4AB02AE3,legitimate_clean,easy,0.0
APP-DCF2BBDFB5C3,legitimate_clean,easy,0.0
APP-F1FD90A15FFE,coordinated_attack,easy,0.773
APP-94AEAC3579F6,legitimate_clean,medium,0.098
APP-22E3D9989E18,legitimate_noisy,medium,0.073
APP-3742270F62C3,legitimate_clean,medium,0.0
APP-19367F99F4AA,legitimate_clean,easy,0.0
APP-1FA05772C8CE,legitimate_clean,easy,0.071
APP-EC8F21B9EDCB,legitimate_clean,hard,0.103
APP-B0B60A51CB7E,legitimate_clean,medium,0.052
APP-2076702162E7,legitimate_clean,easy,0.082
APP-1FBF3AD71E38,legitimate_clean,easy,0.154
APP-9FA0E8A8C111,legitimate_clean,easy,0.056
APP-ED1856645779,synthetic_identity,medium,0.676
APP-4E2613D50307,legitimate_clean,easy,0.029
APP-4F1ED40DD708,legitimate_clean,easy,0.086
APP-657A281FEC58,legitimate_clean,easy,0.003
APP-E67CDBDBB652,legitimate_noisy,hard,0.157
APP-64D386420CFE,legitimate_clean,medium,0.0
APP-BD950AA731EC,legitimate_noisy,hard,0.111
APP-B86F500CC5A9,legitimate_clean,medium,0.056
APP-F2DCC3D1871D,legitimate_clean,easy,0.0
APP-5CE86140F8C4,legitimate_clean,easy,0.0
APP-C0D93B37D8AF,legitimate_clean,easy,0.0
APP-115955C0825E,legitimate_clean,easy,0.037
APP-9DCA37F437D1,legitimate_clean,easy,0.142
APP-88B13D40A920,true_name_fraud,medium,0.403
APP-48FC4B1ABC6A,synthetic_identity,medium,0.594
APP-D08E6363B69E,legitimate_clean,easy,0.0
APP-9473D8B49310,legitimate_clean,hard,0.043
APP-910148F04DDE,legitimate_clean,easy,0.024
APP-FA6504328D79,synthetic_identity,hard,0.424
APP-6A226AB76E60,legitimate_clean,medium,0.073
APP-97B412AAFDE0,synthetic_identity,medium,0.692
APP-D9BB64979D60,legitimate_noisy,medium,0.237
APP-30001670B915,legitimate_clean,easy,0.171
APP-0CF912908E88,coordinated_attack,easy,0.964
APP-02C67D324AC4,legitimate_noisy,medium,0.29
APP-359D3DA54F3C,legitimate_clean,easy,0.099
APP-041A7D3F0C96,true_name_fraud,medium,0.453
APP-12DED539A9CE,legitimate_clean,easy,0.04
APP-E794896E86FB,synthetic_identity,medium,0.844
APP-B94153157070,coordinated_attack,hard,0.644
APP-5E98005A6501,legitimate_clean,medium,0.0
APP-D5C1B5DE4CC4,legitimate_noisy,medium,0.198
APP-C9414A56526D,legitimate_noisy,hard,0.09
APP-6C758352BE1C,legitimate_noisy,hard,0.122
APP-4BB0142CCA10,legitimate_clean,medium,0.08
APP-F2B36B14BB0F,legitimate_clean,hard,0.046
APP-D18782DD6858,synthetic_identity,hard,0.307
APP-C8AC4435B6A9,legitimate_noisy,hard,0.107
APP-0745AC4017E6,legitimate_clean,easy,0.071
APP-514EEE0BAA40,legitimate_clean,medium,0.206
APP-D4944B84CCFB,legitimate_noisy,medium,0.086
APP-E82A90E7206C,legitimate_clean,easy,0.011
APP-6518A356A963,legitimate_clean,easy,0.12
APP-43501DB96F7A,legitimate_noisy,medium,0.157
APP-70B27BC35504,legitimate_clean,hard,0.114
APP-E7323F3898D6,synthetic_identity,easy,0.817
APP-5211FE66EAB0,legitimate_clean,easy,0.0
APP-2FA3A6734125,legitimate_clean,medium,0.197
APP-2435F48EEC35,legitimate_clean,medium,0.043
APP-F83A492372D4,legitimate_noisy,hard,0.372
APP-F0047D18355F,legitimate_noisy,hard,0.046
APP-15EF3368CECE,legitimate_clean,easy,0.064
APP-68B5A1060363,legitimate_clean,medium,0.192
APP-A4FF4D6FAAB7,legitimate_clean,easy,0.198
APP-D8213165FCBC,legitimate_clean,easy,0.118
APP-951E6F2E8A09,legitimate_clean,hard,0.064
APP-07EB85B09814,synthetic_identity,hard,0.236
APP-A8174BFFDE7B,legitimate_noisy,hard,0.198
APP-628A8F6580B7,legitimate_clean,easy,0.146
APP-BBA1EEE1D690,legitimate_clean,easy,0.107
APP-5F42BDA10121,legitimate_clean,medium,0.068
APP-57B0F1EBD883,legitimate_clean,easy,0.086
APP-2EE7DB8C5901,legitimate_noisy,hard,0.243
APP-11D4E96515DF,legitimate_clean,easy,0.076
APP-E49D3E8C64C3,legitimate_clean,easy,0.006
APP-09FE579DFF0B,legitimate_clean,easy,0.175
APP-0E6953F673CA,legitimate_clean,easy,0.066
APP-840161F54E1D,legitimate_clean,easy,0.07
APP-198B0E353492,legitimate_noisy,hard,0.246
APP-91028A3FAB35,legitimate_clean,easy,0.038
APP-6F04EE720690,synthetic_identity,medium,0.493
APP-AC78C4B0E98E,legitimate_clean,medium,0.159
APP-B4A0BC258249,legitimate_noisy,hard,0.174
APP-E4E723390A9F,legitimate_noisy,medium,0.171
APP-4864322846BB,legitimate_clean,easy,0.027
APP-BAF1341EAF27,legitimate_clean,easy,0.012
APP-CBC8E7936E3F,legitimate_noisy,hard,0.206
APP-964D69303E6A,legitimate_clean,easy,0.042
APP-B77541E63C6F,synthetic_identity,hard,0.259
APP-0889E225064E,legitimate_clean,medium,0.118
APP-62CCDF646AFE,legitimate_clean,easy,0.088
APP-4D96097899DD,legitimate_clean,easy,0.187
APP-16B85F87EBAF,legitimate_clean,medium,0.161
APP-9901FE28B915,legitimate_clean,medium,0.016
APP-C8D99DB1456A,legitimate_clean,easy,0.107
APP-8A25AF2212B5,legitimate_clean,easy,0.048
APP-623759EAB698,legitimate_clean,easy,0.049
APP-E15F9031BD6D,legitimate_noisy,medium,0.164
APP-473F18AF5788,legitimate_clean,medium,0.072
APP-BBB6A4246E52,legitimate_clean,easy,0.037
APP-2F774D31B586,legitimate_clean,medium,0.047
APP-B77F48CBF4E9,legitimate_clean,easy,0.088
APP-D5D4B7911CD6,legitimate_clean,easy,0.084
APP-05C612C87BD7,legitimate_clean,easy,0.049
APP-EC2EBE24F25F,coordinated_attack,medium,0.821
APP-C1151CE538F0,legitimate_clean,medium,0.0
APP-015ECBACFF4F,legitimate_clean,medium,0.03
APP-8FA4946AC460,legitimate_clean,medium,0.0
APP-E5DA408966E2,legitimate_clean,easy,0.0
APP-53F8B1AF98E0,legitimate_clean,easy,0.0
APP-2609C02FDC79,legitimate_clean,easy,0.033
APP-817C02E82324,synthetic_identity,medium,0.594
APP-2D02A7A8D9E3,legitimate_noisy,medium,0.262
APP-631B36DFF929,legitimate_clean,easy,0.077
APP-E09F5F573A4F,legitimate_clean,easy,0.079
APP-EDBDFD7C3FA1,true_name_fraud,medium,0.424
APP-BD3C3345FCFE,legitimate_clean,easy,0.094
APP-34A24E95A8ED,legitimate_noisy,easy,0.228
APP-C1696C3C961F,legitimate_clean,easy,0.0
APP-C583FE947CD3,legitimate_clean,easy,0.096
APP-40CF4C240776,synthetic_identity,hard,0.419
APP-1CB7914232F3,legitimate_clean,easy,0.0
APP-6E776E0726CE,legitimate_clean,easy,0.09
APP-1D209FA8C55E,legitimate_clean,easy,0.094
APP-C465E5CC5150,synthetic_identity,easy,0.895
APP-FC1DD9B42853,legitimate_clean,easy,0.088
APP-D3AE46FE98A3,legitimate_clean,medium,0.143
APP-30B186E1E5A0,legitimate_noisy,medium,0.068
APP-331060F1978B,legitimate_clean,medium,0.127
APP-CFC6C24C5266,legitimate_clean,easy,0.0
APP-2ACA2DCB0C1C,legitimate_clean,easy,0.095
APP-A0A932DC07CE,legitimate_noisy,medium,0.281
APP-D8FFDD67A19F,legitimate_clean,easy,0.028
APP-E095717492AF,synthetic_identity,medium,0.608
APP-6522CFC7A3BF,legitimate_clean,easy,0.0
APP-DE5308E2722C,legitimate_clean,easy,0.022
APP-3BF4624AF9C4,legitimate_noisy,easy,0.051
APP-E8098BA52B72,true_name_fraud,hard,0.284
