application_id,application_date,application_month,fraud_label,fraud_type,difficulty_level,generated_signal_score,age,annual_income,months_at_address,months_at_employer,num_prev_apps_same_device_7d,num_prev_apps_same_email_30d,num_prev_apps_same_phone_30d,num_prev_apps_same_address_30d,zip_ip_distance_proxy,application_hour,is_free_email_domain,document_uploaded,thin_file_flag,name_email_match_score,income_age_ratio,tenure_min,night_application_flag,high_device_velocity_flag,high_identity_reuse_flag,state,housing_status,ip_region,employer_industry
APP-C2355753A017,2024-05-17,2024-05,0,legitimate_clean,easy,0.042,39,51000,27,91,0,0,0,1,0.002,9,0,1,0,0.912,1307.6923076923076,27,0,0,0,MN,rent,MN,education
APP-293A593423CB,2024-07-07,2024-07,0,legitimate_noisy,hard,0.185,61,38000,12,18,0,0,0,0,0.437,18,1,1,0,0.463,622.9508196721312,12,0,0,0,NV,family,NV,logistics
APP-569CB815CC28,2024-09-16,2024-09,0,legitimate_clean,medium,0.045,73,162000,108,87,0,0,0,0,0.223,9,1,1,0,0.897,2219.178082191781,87,0,0,0,CA,own,CA,technology
APP-5F7D8CA65838,2024-08-06,2024-08,0,legitimate_clean,hard,0.063,25,100000,108,55,0,0,0,0,0.113,19,1,1,0,0.927,4000.0,55,0,0,0,CA,own,CA,insurance
APP-2D2B161DFF81,2024-01-29,2024-01,0,legitimate_clean,easy,0.234,47,207000,70,33,0,0,0,0,0.152,10,1,0,1,0.932,4404.255319148936,33,0,0,0,MO,own,MO,finance
APP-DC19179E68DA,2024-11-12,2024-11,0,legitimate_clean,easy,0.145,38,53000,53,75,1,0,0,1,0.063,11,0,1,0,0.892,1394.7368421052631,53,0,0,0,TX,own,TX,hospitality
APP-E495D71723A9,2024-08-31,2024-08,0,legitimate_noisy,hard,0.011,65,44000,17,15,0,0,1,0,0.294,15,0,1,0,0.87,676.9230769230769,15,0,0,0,CA,own,CA,retail
APP-6785D4392328,2024-12-21,2024-12,0,legitimate_clean,easy,0.09,53,73000,84,31,0,0,0,1,0.138,15,1,1,0,0.932,1377.3584905660377,31,0,0,0,NY,family,NY,finance
APP-315299DA4CAA,2024-03-18,2024-03,0,legitimate_clean,easy,0.023,38,115000,46,77,0,0,0,0,0.117,12,0,1,0,0.461,3026.315789473684,46,0,0,0,CA,rent,CA,finance
APP-7FE606927731,2024-06-30,2024-06,0,legitimate_clean,easy,0.117,26,87000,52,13,0,0,0,0,0.148,8,1,0,0,0.88,3346.153846153846,13,0,0,0,KY,rent,KY,insurance
APP-38E95EF70F44,2024-04-24,2024-04,0,legitimate_noisy,hard,0.198,19,39000,13,9,0,0,0,0,0.115,21,0,1,1,0.0,2052.6315789473683,9,0,0,0,NY,rent,NY,education
APP-FBEADA93B46C,2024-12-16,2024-12,1,true_name_fraud,hard,0.397,34,36000,43,20,1,0,0,0,0.163,4,1,0,1,0.03,1058.8235294117646,20,1,0,0,TX,family,TX,hospitality
APP-07033A7E4576,2024-02-20,2024-02,0,legitimate_noisy,hard,0.015,18,38000,17,18,0,0,0,0,0.47,20,0,1,0,0.935,2111.1111111111113,17,0,0,0,MN,own,NC,logistics
APP-660ED460637C,2024-04-21,2024-04,1,synthetic_identity,hard,0.323,35,56000,8,1,1,0,1,0,0.21,4,1,1,0,0.935,1600.0,1,1,0,0,FL,family,FL,logistics
APP-F1937E962814,2024-12-02,2024-12,0,legitimate_noisy,medium,0.348,49,163000,10,10,0,1,0,0,0.416,14,0,1,1,0.001,3326.530612244898,10,0,0,0,FL,rent,FL,healthcare
APP-5C5F06888F51,2024-12-21,2024-12,0,legitimate_clean,medium,0.029,69,28000,70,8,0,0,0,0,0.144,10,1,1,0,0.898,405.7971014492754,8,0,0,0,TX,own,TX,retail
APP-FDE3DFDBB3B5,2024-11-21,2024-11,0,legitimate_clean,easy,0.014,57,41000,17,85,0,0,0,0,0.283,16,0,1,0,0.5,719.2982456140351,17,0,0,0,PA,rent,PA,education
APP-7A6F40ED7534,2024-10-21,2024-10,0,legitimate_clean,easy,0.151,72,94000,33,72,0,0,0,0,0.025,9,1,0,0,0.367,1305.5555555555557,33,0,0,0,FL,rent,FL,healthcare
APP-35196846C2BD,2024-11-25,2024-11,0,legitimate_clean,medium,0.077,21,46000,118,22,0,0,0,0,0.167,14,0,1,0,0.406,2190.4761904761904,22,0,0,0,IN,own,WI,education
APP-6109F423B2FF,2024-09-13,2024-09,0,legitimate_clean,easy,0.1,46,88000,91,24,0,0,0,0,0.267,11,1,1,0,0.91,1913.0434782608695,24,0,0,0,OH,family,OH,insurance
APP-DC8565FEB48F,2024-04-05,2024-04,0,legitimate_noisy,medium,0.136,18,25000,1,7,0,0,0,0,0.171,13,1,1,0,0.92,1388.888888888889,1,0,0,0,WA,other,WA,hospitality
APP-E53648EF67E8,2024-12-18,2024-12,0,legitimate_noisy,medium,0.388,21,45000,8,2,2,0,0,0,0.368,17,0,1,1,0.434,2142.8571428571427,2,0,0,0,NY,family,NY,healthcare
APP-BC87D2D2A7AE,2024-01-27,2024-01,0,legitimate_clean,easy,0.132,49,81000,84,85,0,0,0,0,0.189,4,1,1,0,0.862,1653.061224489796,84,1,0,0,WA,rent,WA,manufacturing
APP-4A63F6B24CCE,2024-10-10,2024-10,0,legitimate_noisy,easy,0.116,53,39000,16,16,0,1,0,2,0.147,14,0,1,0,0.55,735.8490566037735,16,0,0,1,TX,rent,IN,hospitality
APP-8EAB86841A47,2024-10-19,2024-10,0,legitimate_clean,easy,0.091,18,26000,27,67,0,0,0,0,0.009,10,1,1,0,0.935,1444.4444444444443,27,0,0,0,MD,rent,MD,hospitality
APP-13A82FA6FD66,2024-06-07,2024-06,1,true_name_fraud,medium,0.339,38,101000,15,7,1,0,1,2,0.583,22,1,1,0,0.446,2657.8947368421054,7,0,0,1,CO,rent,OH,finance
APP-D8813881F3AE,2024-12-30,2024-12,0,legitimate_clean,easy,0.097,30,63000,33,9,0,0,0,0,0.088,17,1,1,0,0.889,2100.0,9,0,0,0,FL,rent,FL,education
APP-403E43AA5CC6,2024-10-06,2024-10,0,legitimate_clean,medium,0.014,72,24000,98,72,0,0,0,1,0.146,10,0,1,0,0.869,333.3333333333333,72,0,0,0,CA,own,CA,hospitality
APP-5A8821DF0DB9,2024-04-13,2024-04,0,legitimate_clean,easy,0.088,64,150000,27,34,0,0,0,0,0.257,10,1,1,0,0.944,2343.75,27,0,0,0,OH,rent,OH,technology
APP-0617E38BB1CF,2024-03-21,2024-03,0,legitimate_clean,medium,0.043,40,182000,52,75,0,0,0,0,0.186,15,0,1,0,0.482,4550.0,52,0,0,0,WI,rent,WI,technology
APP-3D91188C080C,2024-04-10,2024-04,0,legitimate_noisy,hard,0.129,62,60000,4,17,0,0,0,0,0.243,19,0,1,0,0.457,967.741935483871,4,0,0,0,OH,rent,OH,logistics
APP-146E550368DE,2024-04-09,2024-04,0,legitimate_clean,easy,0.0,28,93000,27,38,0,0,0,0,0.226,17,0,1,0,0.904,3321.4285714285716,27,0,0,0,AZ,own,AZ,technology
APP-535021DE2B34,2024-08-26,2024-08,0,legitimate_clean,easy,0.155,28,73000,17,67,0,0,0,1,0.09,16,1,1,0,0.886,2607.1428571428573,17,0,0,0,TX,rent,TX,technology
APP-05325CE4251D,2024-08-27,2024-08,0,legitimate_clean,easy,0.003,23,52000,35,46,0,0,0,0,0.039,11,1,1,0,0.912,2260.8695652173915,35,0,0,0,TX,rent,AZ,manufacturing
APP-1978FBD7924F,2024-11-07,2024-11,0,legitimate_clean,easy,0.017,41,181000,91,77,0,0,0,0,0.236,13,0,1,0,0.919,4414.634146341464,77,0,0,0,IL,own,IL,finance
APP-006681463CCB,2024-10-14,2024-10,0,legitimate_clean,easy,0.0,54,49000,70,65,0,0,0,0,0.196,12,0,1,0,0.949,907.4074074074074,65,0,0,0,NE,family,NE,hospitality
APP-A034E2153DD7,2024-12-06,2024-12,0,legitimate_clean,easy,0.0,52,159000,32,72,0,0,0,0,0.164,7,0,1,0,0.897,3057.6923076923076,32,0,0,0,CA,other,CA,finance
APP-A29990876D5A,2024-03-03,2024-03,0,legitimate_clean,easy,0.072,20,78000,90,34,0,0,0,0,0.119,18,1,0,0,0.898,3900.0,34,0,0,0,IL,rent,IL,insurance
APP-E8640583DDF2,2024-06-21,2024-06,0,legitimate_clean,medium,0.219,24,97000,119,8,0,0,0,0,0.191,15,1,1,1,0.479,4041.6666666666665,8,0,0,0,FL,own,FL,healthcare
APP-DAD756AA2579,2024-05-21,2024-05,0,legitimate_clean,easy,0.0,39,147000,93,46,0,0,0,0,0.218,15,0,1,0,0.904,3769.230769230769,46,0,0,0,FL,rent,FL,finance
APP-CC39EBFD3EF5,2024-09-30,2024-09,0,legitimate_clean,easy,0.021,65,65000,69,66,0,0,0,0,0.177,11,0,1,0,0.949,1000.0,66,0,0,0,CO,rent,MA,healthcare
APP-A9649ADCD086,2024-10-30,2024-10,0,legitimate_clean,medium,0.076,22,32000,119,38,0,0,0,0,0.026,15,1,1,0,0.893,1454.5454545454545,38,0,0,0,FL,own,AZ,retail
APP-64882BC237DC,2024-01-11,2024-01,0,legitimate_clean,medium,0.0,23,25000,101,16,0,0,0,0,0.213,14,0,1,0,0.948,1086.9565217391305,16,0,0,0,CA,rent,CA,hospitality
APP-6D918498ABC0,2024-10-17,2024-10,0,legitimate_clean,easy,0.08,47,109000,76,72,0,0,0,0,0.206,11,1,1,0,0.865,2319.148936170213,72,0,0,0,NC,rent,NC,technology
APP-D99B5C246FAC,2024-12-02,2024-12,0,legitimate_noisy,medium,0.22,25,44000,7,18,0,0,0,0,0.267,4,1,1,1,0.943,1760.0,7,1,0,0,TX,family,MO,healthcare
APP-EB56F20282D1,2024-04-01,2024-04,1,coordinated_attack,medium,0.78,72,142000,5,6,4,1,2,4,0.553,22,1,1,1,0.0,1972.2222222222222,5,0,1,1,TX,rent,TX,healthcare
APP-CAC4D93B4C23,2024-11-29,2024-11,1,synthetic_identity,medium,0.469,18,50000,4,2,2,0,0,3,0.424,3,0,1,0,0.881,2777.777777777778,2,1,0,1,CA,rent,CO,technology
APP-84CACD829EC1,2024-01-02,2024-01,0,legitimate_noisy,medium,0.236,55,54000,14,3,0,0,0,0,0.262,8,1,1,0,0.076,981.8181818181819,3,0,0,0,MN,rent,CO,logistics
APP-277417BFD427,2024-02-22,2024-02,0,legitimate_clean,easy,0.0,24,38000,110,25,0,0,0,0,0.268,15,0,1,0,0.87,1583.3333333333333,25,0,0,0,NE,rent,NE,retail
APP-E59BC9C64B2A,2024-10-21,2024-10,0,legitimate_clean,easy,0.052,43,63000,88,43,0,0,0,0,0.195,19,1,1,0,0.94,1465.1162790697674,43,0,0,0,CA,rent,CA,insurance
APP-3106AF82B079,2024-04-14,2024-04,0,legitimate_clean,easy,0.179,51,74000,97,20,0,0,0,0,0.047,15,0,1,1,0.421,1450.9803921568628,20,0,0,0,TN,rent,TN,finance
APP-EDAF4EB5822D,2024-03-18,2024-03,0,legitimate_noisy,easy,0.098,24,30000,19,8,0,0,0,0,0.472,15,0,1,0,0.895,1250.0,8,0,0,0,NC,family,NC,education
APP-DD8B34B71203,2024-12-03,2024-12,0,legitimate_noisy,hard,0.287,31,115000,6,14,0,0,0,0,0.465,8,1,1,0,0.037,3709.6774193548385,6,0,0,0,NE,family,NE,finance
APP-FB0F6B327F29,2024-06-09,2024-06,0,legitimate_clean,medium,0.11,31,130000,54,54,0,0,0,0,0.218,9,0,1,1,0.931,4193.548387096775,54,0,0,0,FL,rent,TN,finance
APP-CD4B4F69B466,2024-03-21,2024-03,0,legitimate_noisy,medium,0.0,43,125000,14,13,0,0,0,0,0.161,13,0,1,0,0.898,2906.9767441860463,13,0,0,0,CA,rent,CA,technology
APP-3E9B288B9946,2024-09-06,2024-09,0,legitimate_clean,easy,0.037,42,114000,44,19,0,0,0,0,0.137,16,0,1,0,0.456,2714.285714285714,19,0,0,0,MN,own,MN,insurance
APP-080A984BB66C,2024-03-19,2024-03,0,legitimate_clean,easy,0.0,42,43000,12,91,0,0,0,0,0.165,9,0,1,0,0.912,1023.8095238095239,12,0,0,0,CA,rent,CA,hospitality
APP-322839DC97CA,2024-12-11,2024-12,0,legitimate_clean,easy,0.047,25,50000,72,15,0,0,0,0,0.044,12,0,1,0,0.852,2000.0,15,0,0,0,CA,own,CA,manufacturing
APP-9FB67D007366,2024-02-19,2024-02,0,legitimate_noisy,medium,0.145,25,65000,20,6,0,0,0,0,0.415,8,1,1,0,0.542,2600.0,6,0,0,0,NY,rent,CO,technology
APP-C1B202641C76,2024-06-26,2024-06,0,legitimate_clean,medium,0.127,20,44000,25,95,0,0,0,0,0.055,11,1,1,0,0.467,2200.0,25,0,0,0,TX,own,TX,logistics
APP-AF14D614126E,2024-03-28,2024-03,0,legitimate_clean,medium,0.111,41,95000,94,61,0,0,0,0,0.184,9,1,1,0,0.459,2317.0731707317073,61,0,0,0,MO,rent,MO,healthcare
APP-7DC1D12349C4,2024-04-17,2024-04,0,legitimate_clean,medium,0.032,54,47000,24,93,0,0,0,0,0.294,9,0,1,0,0.889,870.3703703703703,24,0,0,0,TN,family,TN,hospitality
APP-84CF680B459E,2024-03-25,2024-03,0,legitimate_clean,medium,0.081,24,27000,119,73,0,0,0,0,0.047,16,0,1,0,0.453,1125.0,73,0,0,0,CA,rent,CA,retail
APP-9FCF14865867,2024-10-10,2024-10,0,legitimate_clean,medium,0.034,22,38000,13,91,0,0,0,0,0.285,16,0,1,0,0.91,1727.2727272727273,13,0,0,0,WA,own,WA,education
APP-67F5DAFCA13A,2024-11-13,2024-11,0,legitimate_clean,medium,0.0,55,55000,25,71,0,0,0,0,0.176,19,0,1,0,0.528,1000.0,25,0,0,0,FL,rent,FL,retail
APP-41DD67C17EAC,2024-03-08,2024-03,0,legitimate_clean,easy,0.032,49,80000,61,26,0,0,0,0,0.198,11,0,1,0,0.87,1632.6530612244899,26,0,0,0,FL,rent,FL,education
APP-E84694DDA60F,2024-11-26,2024-11,1,synthetic_identity,medium,0.64,26,103000,0,7,3,1,0,2,0.47,0,1,1,1,0.0,3961.5384615384614,0,1,1,1,NV,rent,OH,healthcare
APP-8A2B17FB0C7F,2024-01-17,2024-01,0,legitimate_clean,easy,0.238,44,39000,20,78,0,0,0,0,0.264,16,1,0,1,0.927,886.3636363636364,20,0,0,0,CA,rent,CA,education
APP-717BBD8A2444,2024-12-22,2024-12,0,legitimate_clean,easy,0.139,51,81000,118,76,0,0,0,0,0.252,20,1,1,0,0.494,1588.235294117647,76,0,0,0,CA,rent,CA,healthcare
APP-A930BBADF962,2024-12-31,2024-12,0,legitimate_noisy,hard,0.046,36,150000,17,4,0,0,0,0,0.183,16,0,1,0,0.515,4166.666666666667,4,0,0,0,TN,rent,TN,technology
APP-D9DC1C6AA7F5,2024-08-11,2024-08,0,legitimate_clean,easy,0.074,51,95000,80,60,0,0,0,0,0.0,10,1,1,0,0.367,1862.7450980392157,60,0,0,0,TX,family,TX,insurance
APP-2DA001970413,2024-03-31,2024-03,0,legitimate_clean,easy,0.0,22,38000,39,62,0,0,0,0,0.269,12,0,1,0,0.527,1727.2727272727273,39,0,0,0,FL,rent,FL,healthcare
APP-B98FC4FE0FD6,2024-02-26,2024-02,1,true_name_fraud,hard,0.077,39,134000,46,21,0,1,0,1,0.137,22,0,1,0,0.741,3435.897435897436,21,0,0,0,NM,rent,NC,healthcare
APP-8360E0B90B21,2024-03-23,2024-03,0,legitimate_clean,easy,0.107,66,143000,42,28,0,0,0,0,0.276,15,0,1,1,0.453,2166.6666666666665,28,0,0,0,OH,own,OH,healthcare
APP-5CD5B35ACF59,2024-05-16,2024-05,1,true_name_fraud,medium,0.451,44,69000,39,5,2,2,0,2,0.542,14,0,1,1,0.451,1568.1818181818182,5,0,0,1,CA,other,CA,logistics
APP-6E9593312E14,2024-10-27,2024-10,0,legitimate_clean,easy,0.023,55,38000,72,74,0,0,0,0,0.03,15,0,1,0,0.892,690.9090909090909,72,0,0,0,MO,own,MO,retail
APP-EB25131247B2,2024-12-02,2024-12,0,legitimate_clean,easy,0.09,23,29000,29,63,0,0,0,0,0.011,11,1,1,0,0.511,1260.8695652173913,29,0,0,0,TN,rent,TN,hospitality
APP-BABFC86AC73B,2024-08-15,2024-08,0,legitimate_noisy,hard,0.0,39,46000,12,17,0,0,0,0,0.211,19,0,1,0,0.925,1179.4871794871794,12,0,0,0,CA,own,TX,retail
APP-2BF677C3161A,2024-02-11,2024-02,0,legitimate_clean,easy,0.097,48,67000,37,90,0,0,1,0,0.016,9,0,1,0,0.852,1395.8333333333333,37,0,0,0,OH,own,OH,logistics
APP-7C1135290312,2024-06-03,2024-06,0,legitimate_clean,easy,0.034,45,86000,50,55,0,0,0,0,0.023,15,0,1,0,0.933,1911.111111111111,50,0,0,0,FL,rent,FL,manufacturing
APP-FBE26FB809CE,2024-10-04,2024-10,0,legitimate_noisy,medium,0.281,18,25000,23,1,0,0,0,0,0.321,12,1,1,1,0.042,1388.888888888889,1,0,0,0,MO,rent,MO,hospitality
APP-DF021C34DE6A,2024-06-20,2024-06,0,legitimate_noisy,hard,0.215,19,138000,5,15,0,0,0,0,0.317,6,1,1,0,0.0,7263.1578947368425,5,0,0,0,FL,rent,FL,finance
APP-92FD06A4C317,2024-03-09,2024-03,1,coordinated_attack,hard,0.658,36,173000,3,1,1,0,1,1,0.471,9,1,0,0,0.045,4805.555555555556,1,0,0,0,FL,own,KY,finance
APP-2AD75AE3D25E,2024-05-05,2024-05,0,legitimate_clean,easy,0.005,40,38000,86,84,0,0,0,0,0.232,12,1,1,0,0.929,950.0,84,0,0,0,OH,rent,OH,retail
APP-B0B48EEA2C6F,2024-01-20,2024-01,0,legitimate_clean,medium,0.089,33,103000,61,54,0,0,0,0,0.05,5,1,1,0,0.877,3121.212121212121,54,1,0,0,CA,own,CA,technology
APP-C1A4D86D7CD1,2024-12-31,2024-12,0,legitimate_clean,easy,0.148,39,46000,89,54,0,0,0,0,0.001,8,1,1,0,0.454,1179.4871794871794,54,0,0,0,MD,family,MD,retail
APP-D58AA717BE57,2024-03-18,2024-03,0,legitimate_clean,medium,0.134,53,150000,30,11,0,1,0,0,0.207,15,1,1,0,0.364,2830.188679245283,11,0,0,0,CA,own,CA,healthcare
APP-EDCC54E0CCC8,2024-08-01,2024-08,0,legitimate_noisy,hard,0.25,60,91000,7,16,0,0,1,0,0.262,17,0,1,1,0.0,1516.6666666666667,7,0,0,0,NM,rent,MA,finance
APP-3A48FC8939D8,2024-01-02,2024-01,0,legitimate_noisy,medium,0.226,33,147000,17,14,0,0,0,0,0.354,17,1,1,1,0.492,4454.545454545455,14,0,0,0,OH,rent,OH,technology
APP-7174FC214024,2024-08-24,2024-08,0,legitimate_clean,easy,0.024,43,68000,60,9,0,0,0,0,0.115,8,1,1,0,0.927,1581.3953488372092,9,0,0,0,TX,rent,TX,manufacturing
APP-25236E667E17,2024-09-13,2024-09,0,legitimate_noisy,hard,0.26,30,44000,9,16,0,0,0,0,0.421,14,1,0,0,0.0,1466.6666666666667,9,0,0,0,TX,rent,AZ,hospitality
APP-1904228BB0A2,2024-10-25,2024-10,0,legitimate_clean,easy,0.0,20,62000,39,9,0,0,0,0,0.145,9,0,1,0,0.906,3100.0,9,0,0,0,OR,own,OR,healthcare
APP-9D6C8AFE292D,2024-04-17,2024-04,0,legitimate_clean,medium,0.012,50,41000,55,74,0,0,0,0,0.011,8,0,1,0,0.529,820.0,55,0,0,0,CA,family,CA,retail
APP-D24A4E81A1B0,2024-01-30,2024-01,0,legitimate_clean,medium,0.007,56,63000,110,67,0,0,0,0,0.041,16,1,1,0,0.858,1125.0,67,0,0,0,CO,rent,CO,manufacturing
APP-E2A3A5C8D268,2024-07-31,2024-07,0,legitimate_clean,medium,0.093,18,24000,57,35,0,0,0,0,0.21,19,1,1,0,0.898,1333.3333333333333,35,0,0,0,TX,own,TX,logistics
APP-1292BAB123E8,2024-03-09,2024-03,0,legitimate_clean,easy,0.144,50,119000,91,50,0,0,0,0,0.209,8,1,0,0,0.91,2380.0,50,0,0,0,FL,rent,FL,insurance
APP-22E305F76E4F,2024-12-18,2024-12,0,legitimate_clean,easy,0.028,37,128000,110,56,0,0,0,0,0.022,20,0,1,0,0.401,3459.4594594594596,56,0,0,0,NC,other,NC,technology
APP-57328C1BBAF1,2024-09-08,2024-09,0,legitimate_clean,easy,0.056,28,25000,81,87,0,0,0,0,0.149,10,1,1,0,0.474,892.8571428571429,81,0,0,0,WA,other,WA,retail
APP-43D0184C6610,2024-08-19,2024-08,0,legitimate_clean,easy,0.233,32,53000,15,88,0,0,0,1,0.098,5,1,0,0,0.864,1656.25,15,1,0,0,OH,own,OH,healthcare
APP-10E953E87EFC,2024-05-02,2024-05,0,legitimate_clean,easy,0.0,42,129000,41,51,0,0,0,0,0.043,19,0,1,0,0.522,3071.4285714285716,41,0,0,0,IL,rent,IL,healthcare
APP-CD497DFB485F,2024-08-06,2024-08,1,true_name_fraud,hard,0.135,49,64000,15,32,0,0,0,1,0.172,2,1,1,0,0.855,1306.1224489795918,15,1,0,0,NE,rent,TX,insurance
APP-1E6B7B9316A9,2024-11-15,2024-11,0,legitimate_clean,medium,0.084,39,186000,81,84,0,0,0,1,0.243,11,1,1,0,0.911,4769.2307692307695,81,0,0,0,NV,own,NV,technology
APP-2716D52E337C,2024-10-14,2024-10,0,legitimate_clean,easy,0.062,28,66000,66,88,0,0,0,0,0.291,2,0,1,0,0.913,2357.1428571428573,66,1,0,0,PA,family,PA,manufacturing
APP-72277C3E9D1B,2024-04-30,2024-04,0,legitimate_clean,hard,0.098,52,29000,30,25,0,0,0,0,0.102,17,0,0,0,0.502,557.6923076923077,25,0,0,0,AZ,rent,AZ,retail
APP-52152CC1D490,2024-07-10,2024-07,0,legitimate_clean,easy,0.054,44,84000,51,18,0,0,0,0,0.278,18,1,0,0,0.906,1909.090909090909,18,0,0,0,OH,family,OH,education
APP-68EFF0348AD3,2024-11-25,2024-11,0,legitimate_clean,easy,0.095,45,90000,63,24,0,0,0,0,0.276,11,1,1,0,0.923,2000.0,24,0,0,0,OH,rent,OH,manufacturing
APP-93881EBFA6C5,2024-01-14,2024-01,0,legitimate_clean,easy,0.053,43,32000,53,23,0,0,0,0,0.286,18,1,1,0,0.481,744.1860465116279,23,0,0,0,TX,own,TX,retail
APP-FE242F1474BE,2024-03-22,2024-03,0,legitimate_clean,easy,0.089,57,55000,72,32,0,0,0,0,0.139,13,0,1,0,0.445,964.9122807017544,32,0,0,0,MO,family,MO,retail
APP-CB000F4CC01A,2024-05-09,2024-05,0,legitimate_clean,medium,0.047,21,27000,33,17,0,0,0,0,0.063,14,0,1,0,0.902,1285.7142857142858,17,0,0,0,FL,own,FL,manufacturing
APP-7593DDDD7526,2024-07-04,2024-07,0,legitimate_noisy,easy,0.177,51,163000,6,13,0,0,0,0,0.242,12,0,1,0,0.013,3196.078431372549,6,0,0,0,TX,rent,TX,technology
APP-6BCD83D09777,2024-08-12,2024-08,0,legitimate_clean,medium,0.112,49,134000,119,27,1,0,0,0,0.121,12,0,0,0,0.504,2734.6938775510203,27,0,0,0,CA,family,CA,healthcare
APP-2241123ACD9B,2024-02-05,2024-02,0,legitimate_clean,easy,0.085,18,31000,68,42,0,1,0,0,0.244,10,1,1,0,0.546,1722.2222222222222,42,0,0,0,KY,family,KY,retail
APP-C48CDB2E4F31,2024-08-22,2024-08,0,legitimate_clean,medium,0.066,26,76000,60,41,0,0,0,0,0.254,18,0,1,1,0.875,2923.076923076923,41,0,0,0,OR,own,OR,education
APP-AD283B8F0226,2024-10-07,2024-10,0,legitimate_clean,easy,0.028,21,57000,69,58,0,0,0,0,0.208,12,1,1,0,0.869,2714.285714285714,58,0,0,0,TX,rent,TX,technology
APP-79538032D30B,2024-12-05,2024-12,1,synthetic_identity,medium,0.833,19,49000,9,2,1,2,1,3,0.43,3,1,1,1,0.0,2578.9473684210525,2,1,0,1,OH,family,OH,healthcare
APP-F5471222C2EA,2024-09-26,2024-09,0,legitimate_noisy,medium,0.103,33,91000,10,8,0,0,0,0,0.439,9,1,1,0,0.892,2757.5757575757575,8,0,0,0,OH,family,OH,healthcare
APP-7D80513C16B3,2024-01-21,2024-01,0,legitimate_clean,easy,0.025,47,40000,30,65,0,0,0,0,0.281,10,0,1,0,0.468,851.063829787234,30,0,0,0,MN,own,MN,education
APP-861B38933731,2024-08-30,2024-08,0,legitimate_clean,medium,0.098,21,26000,108,16,0,0,0,0,0.16,17,1,1,0,0.505,1238.095238095238,16,0,0,0,IN,own,IN,logistics
APP-D112BD4C8C38,2024-02-05,2024-02,0,legitimate_clean,easy,0.191,29,113000,26,65,0,0,0,0,0.231,16,1,0,0,0.466,3896.551724137931,26,0,0,0,MO,own,MO,technology
APP-EBC068B510E4,2024-06-05,2024-06,0,legitimate_clean,easy,0.013,30,26000,87,40,0,0,0,0,0.175,15,0,1,0,0.888,866.6666666666666,40,0,0,0,MN,rent,MN,hospitality
APP-C858FDFDEF93,2024-06-04,2024-06,0,legitimate_clean,easy,0.028,45,81000,75,52,0,0,0,0,0.214,10,0,1,0,0.44,1800.0,52,0,0,0,TX,own,TX,finance
APP-8A6F0F66FFA2,2024-11-03,2024-11,0,legitimate_clean,medium,0.088,21,57000,27,9,0,0,0,0,0.083,8,1,1,0,0.404,2714.285714285714,9,0,0,0,AZ,rent,AZ,manufacturing
APP-A9D9C148A914,2024-03-24,2024-03,0,legitimate_noisy,medium,0.153,35,40000,10,12,0,0,0,0,0.47,8,1,1,0,0.944,1142.857142857143,10,0,0,0,CA,own,CA,education
APP-03F2CEF1E521,2024-05-21,2024-05,0,legitimate_clean,medium,0.0,40,31000,100,96,0,0,0,0,0.132,11,0,1,0,0.935,775.0,96,0,0,0,GA,rent,GA,retail
APP-A58F0426A0A6,2024-05-16,2024-05,1,synthetic_identity,medium,0.489,22,23000,7,5,2,1,0,3,0.467,6,0,1,1,0.9,1045.4545454545455,5,0,0,1,PA,own,PA,retail
APP-8D5790B70E99,2024-07-27,2024-07,0,legitimate_noisy,hard,0.133,54,66000,14,6,0,0,0,0,0.325,16,1,1,1,0.511,1222.2222222222222,6,0,0,0,FL,rent,MN,education
APP-9E04B81C920D,2024-05-19,2024-05,0,legitimate_noisy,hard,0.279,61,52000,15,5,0,0,0,0,0.417,11,1,0,0,0.045,852.4590163934427,5,0,0,0,MO,rent,MO,retail
APP-09A15EF66A98,2024-07-23,2024-07,1,coordinated_attack,hard,0.546,43,51000,3,2,3,0,1,2,0.315,18,1,0,0,0.879,1186.046511627907,2,0,1,1,AZ,own,MI,insurance
APP-38FD8FB65E10,2024-01-24,2024-01,0,legitimate_clean,easy,0.0,21,99000,59,92,0,0,0,0,0.283,12,0,1,0,0.54,4714.285714285715,59,0,0,0,MO,own,MO,healthcare
APP-DC36E61F1467,2024-04-07,2024-04,0,legitimate_clean,medium,0.133,19,31000,33,18,1,1,0,0,0.017,14,1,1,0,0.867,1631.578947368421,18,0,0,0,PA,family,PA,manufacturing
APP-665ECA6A033E,2024-12-01,2024-12,0,legitimate_clean,easy,0.028,51,135000,39,92,0,0,0,0,0.149,6,0,1,0,0.902,2647.0588235294117,39,0,0,0,MI,own,WA,healthcare
APP-1657DC1A61F2,2024-04-26,2024-04,0,legitimate_clean,hard,0.069,26,120000,107,38,0,1,0,0,0.101,18,1,1,0,0.515,4615.384615384615,38,0,0,0,AZ,rent,AZ,finance
APP-021CF8480B43,2024-01-09,2024-01,0,legitimate_clean,medium,0.009,31,52000,16,73,0,0,0,0,0.14,13,1,1,0,0.866,1677.4193548387098,16,0,0,0,CO,own,OR,manufacturing
APP-9EA0A8642739,2024-08-29,2024-08,0,legitimate_clean,easy,0.021,40,39000,87,53,0,0,0,0,0.158,12,0,1,0,0.452,975.0,53,0,0,0,NM,own,NM,retail
